Sample1,Sample2,Sample3,Sample4,Sample5,Sample6,Sample7,Sample8,Sample9,Sample10,Sample11,Sample12,Sample13,Sample14,Sample15,Sample16,Sample17,Sample18,Sample19,Sample20,Sample21,Sample22,Sample23,Sample24,Sample25,Sample26,Sample27,Sample28,Sample29,Sample30,Sample31,Sample32,Sample33,Sample34,Sample35,Sample36,Sample37,Sample38,Sample39,Sample40,Sample41,Sample42,Sample43,Sample44,Sample45,Sample46,Sample47,Sample48,Sample49,Sample50,Sample51,Sample52,Sample53,Sample54,Sample55,Sample56,Sample57,Sample58,Sample59,Sample60,Sample61,Sample62,Sample63,Sample64,Sample65,Sample66,Sample67,Sample68,Sample69,Sample70,Sample71,Sample72,Sample73,Sample74,Sample75,Sample76,Sample77,Sample78,Sample79,Sample80,Sample81,Sample82,Sample83,Sample84,Sample85,Sample86,Sample87,Sample88,Sample89,Sample90,Sample91,Sample92,Sample93,Sample94,Sample95,Sample96,Sample97,Sample98,Sample99,Sample100,Sample101,Sample102,Sample103,Sample104,Sample105,Sample106,Sample107,Sample108,Sample109,Sample110,Sample111,Sample112,Sample113,Sample114,Sample115,Sample116,Sample117,Sample118,Sample119,Sample120,Sample121,Sample122,Sample123,Sample124,Sample125,Sample126,Sample127,Sample128,Sample129,Sample130,Sample131,Sample132,Sample133,Sample134,Sample135,Sample136,Sample137,Sample138,Sample139,Sample140,Sample141,Sample142,Sample143,Sample144,Sample145,Sample146,Sample147,Sample148,Sample149,Sample150,Sample151,Sample152,Sample153,Sample154,Sample155,Sample156,Sample157,Sample158,Sample159,Sample160,Sample161,Sample162,Sample163,Sample164,Sample165,Sample166,Sample167,Sample168,Sample169,Sample170,Sample171,Sample172,Sample173,Sample174,Sample175,Sample176,Sample177,Sample178,Sample179,Sample180,Sample181,Sample182,Sample183,Sample184,Sample185,Sample186,Sample187,Sample188,Sample189,Sample190,Sample191,Sample192,Sample193,Sample194,Sample195,Sample196,Sample197,Sample198,Sample199,Sample200,Sample201,Sample202,Sample203,Sample204,Sample205,Sample206,Sample207,Sample208,Sample209,Sample210,Sample211,Sample212,Sample213,Sample214,Sample215,Sample216,Sample217,Sample218,Sample219,Sample220,Sample221,Sample222,Sample223,Sample224,Sample225,Sample226,Sample227,Sample228,Sample229,Sample230,Sample231,Sample232,Sample233,Sample234,Sample235,Sample236,Sample237,Sample238,Sample239,Sample240,Sample241,Sample242,Sample243,Sample244,Sample245,Sample246,Sample247,Sample248,Sample249,Sample250,Sample251,Sample252,Sample253,Sample254,Sample255,Sample256,Sample257,Sample258,Sample259,Sample260,Sample261,Sample262,Sample263,Sample264,Sample265,Sample266,Sample267,Sample268,Sample269,Sample270,Sample271
0.62329,0.06191,0.74936,1.05967,1.96903,0.0781,0.32576,2.67293,4.57264,0.28815,1.16633,2.54931,0.80914,0.03872,1.41574,0.23942,0.33327,0.45861,1.12483,0.16304,0,0.68718,1.14431,0.3696,0.06997,0,0.10561,0.04976,0.37444,0.85608,0.11539,0.05772,0.4053,1.21038,3.73737,0.23688,2.51752,0.45764,0.17014,0.96785,1.21957,0.0033,0.65672,0.01605,0.12047,0.14477,0,0.35169,0.05185,0.03334,0.03164,1.35248,0.15437,0.76615,0.33588,0.15863,4.1606,0.80245,0.07768,0.26585,0.00485,0,0.97668,5.17755,0.67627,0.11316,0.43394,0.00278,0.01893,0.41856,0.05961,0.37866,1.64977,0.37484,0.15715,0.44401,0,0.93887,0.02047,0.21277,1.01785,0.49111,1.09765,0.05759,0.0959,0.08282,0.05491,0.20572,0.76248,0.9575,0.3671,0.02433,0.09107,0.63187,0.14474,1.67624,5.79167,0.12888,3.8194,0.38612,0.21424,0,2.45244,0.42637,0.18584,0.30608,0.44639,0.57177,0.24903,0.37476,0.38403,2.68258,0.02223,0,0.13641,0.2857,0.46218,0.09122,0.03973,0.28275,2.63886,2.18118,0.09833,0.02426,0,1.2943,0.06765,0.08265,0.11494,0,0.26456,3.1574,0.47316,0,0.00256,0.02493,0.22099,0,0.70993,0,0.60643,0.26781,0,0.39012,0.81591,0.00412,0.04997,0.35875,0.10909,0.11296,0.04962,0.63805,0.04697,0.62535,0,0.09047,0.01044,1.91958,2.36357,0,0.45044,1.16627,0,0.4022,1.0669,0.89061,0,0.39427,0.11754,0.5433,3.38122,0,0.61494,1.76523,0.44322,0,0.41462,0,0.35748,0.62693,0.19951,0.43708,0.16373,0.15469,0.11328,0,0.28773,1.09568,0.60939,1.20033,0.01258,0,0.11429,0.30184,2.35658,0.79431,0.4372,0.9252,0.61545,0.20881,0.58803,0.83624,0.3576,0.26471,3.91313,0.18872,0.75238,0.46027,2.07203,1.48259,0.02585,0.01114,0.12822,0.03907,0.19121,0.25353,0.56588,0.34048,3.3236,0.51226,0.34365,0.65198,0.24961,1.45604,0.19821,0.22286,0.76088,0.05533,0.5282,0.49795,0.38934,0.08468,0.09231,0.05258,0.00046,0.95339,0.76772,0,0.02782,0.18481,0.16793,0.04996,0.44808,0.25487,0.01724,0.9288,0.24766,0.6527,0.21941,0.20642,0.49146,7.60734,0.08778,0,0.79911,0,0.32227,1.99237,0.48623,0.15405,0.89057,1.75707,0.29846,0.02474,0.37278,0,0.09707,0.90446,0.41551,0.86563,0.26057
0.02201,0,0,0,0.00733,0,0.01001,0,0,0.05632,0.42832,0,0,0.00341,0.01671,0.03129,0.11909,0,0.31518,0,0,0,0,0.18984,0,0,0,0.02902,0.10187,0.38938,0.01945,0.01921,0,0.00077,0,0,1.39026,0,0.02385,0,0,0,0.6391,0,0,0,0,0,0,0.00063,0,0,0.0165,0.39162,0.18897,0.07395,3.71675,0,0.01592,0,0.00485,0,0,1.82571,0,0,0.18573,0,0,0,0,0.18881,0.01426,0.04948,0.0846,0,0,0,0.00173,0,0.00344,0.00025,0.91013,0,0,0,0,0,0.2545,0,0,0,0,0.02693,0,0,0,0.01801,0,0.17888,0,0,1.22021,0.11913,0,0.00137,0.03868,0.41751,0.05141,0.01474,0.26307,0,0,0,0.08258,0.1539,0,0,0,0,0,0.83598,0.00422,0,0,0.05217,0.04356,0,0,0,0.01136,0.03265,0.18574,0,0,0,0,0,0,0,0.00297,0.18119,0,0,0,0,0,0,0,0,0,0,0.01075,0.3865,0,0.0838,0.00432,1.01351,0,0,0.17347,0,0,0.14692,0,0.72451,0,0,0.02494,0,0,0,0,0.83296,0,0,0.01098,0,0.00219,0.31302,0,0,0.11422,0.03916,0.06553,0,0.00123,0.0034,0.18645,0,0,0,0.06798,0,0,0,0.21481,0.15073,0,0,0,0.24308,0.00854,0,0.02548,0,0.37493,0.04045,0,0.04793,0,0,0,0.02101,0.09013,0.12613,0.18101,0.04791,0,0.16137,0,0.33221,0.07037,0,0,0.14837,0,0,0.02934,0,0.2948,0,0.07973,0.00072,0,0,0.3674,0,0,0.04852,0,0.04229,0.03701,0,0.00541,0,0,0,0.0225,0.07099,0.24224,4.09864,0.03128,0,0.72296,0,0.08979,0,0,0,0.00423,0.00735,0.1174,0,0,0,0.02327,0.00065,0,0,0
0.02201,0,0,0,0.00733,0,0.01001,0,0,0.05632,0.42832,0,0,0.00341,0.01671,0.03129,0.11909,0,0.31518,0,0,0,0,0.18984,0,0,0,0.02902,0.10187,0.38938,0.01945,0.01921,0,0.00077,0,0,1.39026,0,0.02385,0,0,0,0.6391,0,0,0,0,0,0,0.00063,0,0,0.0165,0.39162,0.18897,0.07395,3.71675,0,0.01592,0,0.00485,0,0,1.82571,0,0,0.18573,0,0,0,0,0.18881,0.01426,0.04948,0.0846,0,0,0,0.00173,0,0.00344,0.00025,0.91013,0,0,0,0,0,0.2545,0,0,0,0,0.02693,0,0,0,0.01801,0,0.17888,0,0,1.22021,0.11913,0,0.00137,0.03868,0.41751,0.05141,0.01474,0.26307,0,0,0,0.08258,0.1539,0,0,0,0,0,0.83598,0.00422,0,0,0.05217,0.04356,0,0,0,0.01136,0.03265,0.18574,0,0,0,0,0,0,0,0.00297,0.18119,0,0,0,0,0,0,0,0,0,0,0.01075,0.3865,0,0.0838,0.00432,1.01351,0,0,0.17347,0,0,0.14692,0,0.72451,0,0,0.02494,0,0,0,0,0.83296,0,0,0.01098,0,0.00219,0.31302,0,0,0.11422,0.03916,0.06553,0,0.00123,0.0034,0.18645,0,0,0,0.06798,0,0,0,0.21481,0.15073,0,0,0,0.24308,0.00854,0,0.02548,0,0.37493,0.04045,0,0.04793,0,0,0,0.02101,0.09013,0.12613,0.18101,0.04791,0,0.16137,0,0.33221,0.07037,0,0,0.14837,0,0,0.02934,0,0.2948,0,0.07973,0.00072,0,0,0.3674,0,0,0.04852,0,0.04229,0.03701,0,0.00541,0,0,0,0.0225,0.07099,0.24224,4.09864,0.03128,0,0.72296,0,0.08979,0,0,0,0.00423,0.00735,0.1174,0,0,0,0.02327,0.00065,0,0,0
0.02201,0,0,0,0.00733,0,0.01001,0,0,0.05632,0.42832,0,0,0.00341,0.01671,0.03129,0.11909,0,0.31518,0,0,0,0,0.18984,0,0,0,0.02902,0.10187,0.38938,0.01945,0.01921,0,0.00077,0,0,1.39026,0,0.02385,0,0,0,0.6391,0,0,0,0,0,0,0.00063,0,0,0.0165,0.39162,0.18897,0.07395,3.71675,0,0.01592,0,0.00485,0,0,1.82571,0,0,0.18573,0,0,0,0,0.18881,0.01426,0.04948,0.0846,0,0,0,0.00173,0,0.00344,0.00025,0.91013,0,0,0,0,0,0.2545,0,0,0,0,0.02693,0,0,0,0.01801,0,0.17888,0,0,1.22021,0.11913,0,0.00137,0.03868,0.41751,0.05141,0.01474,0.26307,0,0,0,0.08258,0.1539,0,0,0,0,0,0.83598,0.00422,0,0,0.05217,0.04356,0,0,0,0.01136,0.03265,0.18574,0,0,0,0,0,0,0,0.00297,0.18119,0,0,0,0,0,0,0,0,0,0,0.01075,0.3865,0,0.0838,0.00432,1.01351,0,0,0.17347,0,0,0.14692,0,0.72451,0,0,0.02494,0,0,0,0,0.83296,0,0,0.01098,0,0.00219,0.31302,0,0,0.11422,0.03916,0.06553,0,0.00123,0.0034,0.18645,0,0,0,0.06798,0,0,0,0.21481,0.15073,0,0,0,0.24308,0.00854,0,0.02548,0,0.37493,0.04045,0,0.04793,0,0,0,0.02101,0.09013,0.12613,0.18101,0.04791,0,0.16137,0,0.33221,0.07037,0,0,0.14837,0,0,0.02934,0,0.2948,0,0.07973,0.00072,0,0,0.3674,0,0,0.04852,0,0.04229,0.03701,0,0.00541,0,0,0,0.0225,0.07099,0.24224,4.09864,0.03128,0,0.72296,0,0.08979,0,0,0,0.00423,0.00735,0.1174,0,0,0,0.02327,0.00065,0,0,0
0.02201,0,0,0,0.00733,0,0.01001,0,0,0.05632,0.42832,0,0,0.00341,0.01671,0.03129,0.11909,0,0.31518,0,0,0,0,0.18984,0,0,0,0.02902,0.10187,0.38938,0.01945,0.01921,0,0.00077,0,0,1.39026,0,0.02385,0,0,0,0.6391,0,0,0,0,0,0,0.00063,0,0,0.0165,0.39162,0.18897,0.07395,3.71675,0,0.01592,0,0.00485,0,0,1.82571,0,0,0.18573,0,0,0,0,0.18881,0.01426,0.04948,0.0846,0,0,0,0.00173,0,0.00344,0.00025,0.91013,0,0,0,0,0,0.2545,0,0,0,0,0.02693,0,0,0,0.01801,0,0.17888,0,0,1.22021,0.11913,0,0.00137,0.03868,0.41751,0.05141,0.01474,0.26307,0,0,0,0.08258,0.1539,0,0,0,0,0,0.83598,0.00422,0,0,0.05217,0.04356,0,0,0,0.01136,0.03265,0.18574,0,0,0,0,0,0,0,0.00297,0.18119,0,0,0,0,0,0,0,0,0,0,0.01075,0.3865,0,0.0838,0.00432,1.01351,0,0,0.17347,0,0,0.14692,0,0.72451,0,0,0.02494,0,0,0,0,0.83296,0,0,0.01098,0,0.00219,0.31302,0,0,0.11422,0.03916,0.06553,0,0.00123,0.0034,0.18645,0,0,0,0.06798,0,0,0,0.21481,0.15073,0,0,0,0.24308,0.00854,0,0.02548,0,0.37493,0.04045,0,0.04793,0,0,0,0.02101,0.09013,0.12613,0.18101,0.04791,0,0.16137,0,0.33221,0.07037,0,0,0.14837,0,0,0.02934,0,0.2948,0,0.07973,0.00072,0,0,0.3674,0,0,0.04852,0,0.04229,0.03701,0,0.00541,0,0,0,0.0225,0.07099,0.24224,4.09864,0.03128,0,0.72296,0,0.08979,0,0,0,0.00423,0.00735,0.1174,0,0,0,0.02327,0.00065,0,0,0
0.0142,0.03826,0,0,0.04731,0.00192,0,0,0,0.00262,0,0,0,0.00029,0,0,0,0,0.0458,0,0,0,0,0,0,0,0,0,0.10683,0.02176,0.02957,0,0.12085,0,0,0,0,0.42789,0.06238,0.32016,0,0,0,0,0,0,0,0,0,0,0.00178,1.20588,0.12121,0,0.00364,0.04127,0,0,0,0,0,0,0.00506,0,0.55345,0,0.00336,0,0,0.06359,0,0.0202,0,0,0,0,0,0.0607,0,0.01305,0.03346,0,0,0,0,0.01234,0,0,0,0,0,0,0.03751,0.47362,0,0.0114,0,0,0,0,0,0,0,0.0495,0,0,0.01359,0,0.04226,0.10909,0,0,0,0,0,0.02345,0,0,0.00365,0.28275,0.18011,0.55383,0,0,0,0,0,0,0,0,0.00865,0.01138,0,0,0.00044,0,0.22099,0,0.47472,0,0,0,0,0.37658,0.00687,0,0,0,0,0.07736,0,0.03114,0.01646,0.06612,0,0,0,0,0.0009,0,0.00038,0.1621,0,0,0,0.03377,0,0.00775,0,0,0,0,0.212,0,0,0,0,0,0.00223,0.19707,0,0,0,0,0,0,0.15289,0,0.00036,0,0.00985,0,0,0.00472,0.0164,0.0277,0,0.37103,0,0,0,0,0.20957,0,0.07618,0,0,0.38977,0,0.02877,0.00103,0,0,0,0,0,0,0,0.00869,0,0.25874,0,0,0.06966,0,0.0033,0,0.0359,0.30921,0.47295,0,0,0,0,0.00046,0.15987,0.01766,0,0,0,0,0,0.13767,0.20912,0,0.01041,0,0.23556,0.18398,0,0,0.00064,0,0,0.03609,0,0,0,0.45285,0.01876,0,0.45174,0.09011,0,0,0,0,0.27015,0.00452,0,0
0.01323,0.03826,0,0,0.04731,0.00192,0,0,0,0.00189,0,0,0,0,0,0,0,0,0.0458,0,0,0,0,0,0,0,0,0,0.10683,0.02176,0.02957,0,0.12085,0,0,0,0,0.42789,0.06238,0.32016,0,0,0,0,0,0,0,0,0,0,0.00178,1.20588,0.12121,0,0.00364,0.04127,0,0,0,0,0,0,0.00506,0,0.55345,0,0.00336,0,0,0.06359,0,0.0202,0,0,0,0,0,0.0607,0,0.01305,0.03346,0,0,0,0,0.01234,0,0,0,0,0,0,0.03751,0.47362,0,0.0114,0,0,0,0,0,0,0,0.0495,0,0,0.01359,0,0.04226,0.10909,0,0,0,0,0,0.02345,0,0,0.00365,0.28275,0.18011,0.55383,0,0,0,0,0,0,0,0,0.00865,0.01138,0,0,0,0,0.22099,0,0.47472,0,0,0,0,0.37658,0.00687,0,0,0,0,0.07736,0,0.03114,0.0161,0.06612,0,0,0,0,0,0,0,0.1621,0,0,0,0.03377,0,0.00775,0,0,0,0,0.212,0,0,0,0,0,0.00223,0.19707,0,0,0,0,0,0,0.15289,0,0,0,0.00985,0,0,0.00278,0.0164,0.0277,0,0.37103,0,0,0,0,0.20957,0,0.07618,0,0,0.38977,0,0.02877,0.00103,0,0,0,0,0,0,0,0.00869,0,0.25874,0,0,0.06966,0,0.0033,0,0.0359,0.30921,0.47295,0,0,0,0,0,0.15987,0.01766,0,0,0,0,0,0.13767,0.20912,0,0.01041,0,0.23556,0.18398,0,0,0,0,0,0.03609,0,0,0,0.45285,0.01876,0,0.45174,0.09011,0,0,0,0,0.27015,0.00452,0,0
0.01323,0.03826,0,0,0.04731,0.00192,0,0,0,0.00189,0,0,0,0,0,0,0,0,0.0458,0,0,0,0,0,0,0,0,0,0.10683,0.02176,0.02957,0,0.12085,0,0,0,0,0.42789,0.06238,0.32016,0,0,0,0,0,0,0,0,0,0,0.00178,1.20588,0.12121,0,0.00364,0.04127,0,0,0,0,0,0,0.00506,0,0.55345,0,0.00336,0,0,0.06359,0,0.0202,0,0,0,0,0,0.0607,0,0.01305,0.03346,0,0,0,0,0.01234,0,0,0,0,0,0,0.03751,0.47362,0,0.0114,0,0,0,0,0,0,0,0.0495,0,0,0.01359,0,0.04226,0.10909,0,0,0,0,0,0.02345,0,0,0.00365,0.28275,0.18011,0.55383,0,0,0,0,0,0,0,0,0.00865,0.01138,0,0,0,0,0.22099,0,0.47472,0,0,0,0,0.37658,0.00687,0,0,0,0,0.07736,0,0.03114,0.0161,0.06612,0,0,0,0,0,0,0,0.1621,0,0,0,0.03377,0,0.00775,0,0,0,0,0.212,0,0,0,0,0,0.00223,0.19707,0,0,0,0,0,0,0.15289,0,0,0,0.00985,0,0,0.00278,0.0164,0.0277,0,0.37103,0,0,0,0,0.20957,0,0.07618,0,0,0.38977,0,0.02877,0.00103,0,0,0,0,0,0,0,0.00869,0,0.25874,0,0,0.06966,0,0.0033,0,0.0359,0.30921,0.47295,0,0,0,0,0,0.15987,0.01766,0,0,0,0,0,0.13767,0.20912,0,0.01041,0,0.23556,0.18398,0,0,0,0,0,0.03609,0,0,0,0.45285,0.01876,0,0.45174,0.09011,0,0,0,0,0.27015,0.00452,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06238,0.32016,0,0,0,0,0,0,0,0,0,0,0,1.20588,0.12121,0,0,0,0,0,0,0,0,0,0,0,0.55345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28275,0.18011,0.55383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1621,0,0,0,0,0,0,0,0,0,0,0.212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37103,0,0,0,0,0.20957,0,0,0,0,0.38977,0,0,0,0,0,0,0,0,0,0,0,0,0.25874,0,0,0,0,0,0,0,0.30921,0.47295,0,0,0,0,0,0,0,0,0,0,0,0,0.13767,0.20912,0,0,0,0.23556,0.18398,0,0,0,0,0,0,0,0,0,0.45285,0,0,0.45174,0,0,0,0,0,0.27015,0,0,0
0.01323,0.03826,0,0,0.04731,0.00192,0,0,0,0.00189,0,0,0,0,0,0,0,0,0.0458,0,0,0,0,0,0,0,0,0,0.10683,0.02176,0.02957,0,0.12085,0,0,0,0,0.42789,0,0,0,0,0,0,0,0,0,0,0,0,0.00178,0,0,0,0.00364,0.04127,0,0,0,0,0,0,0.00506,0,0,0,0.00336,0,0,0.06359,0,0.0202,0,0,0,0,0,0.0607,0,0.01305,0.03346,0,0,0,0,0.01234,0,0,0,0,0,0,0.03751,0,0,0.0114,0,0,0,0,0,0,0,0.0495,0,0,0.01359,0,0.04226,0.10909,0,0,0,0,0,0.02345,0,0,0.00365,0,0,0,0,0,0,0,0,0,0,0,0.00865,0.01138,0,0,0,0,0.22099,0,0,0,0,0,0,0.37658,0.00687,0,0,0,0,0.07736,0,0.03114,0.0161,0.06612,0,0,0,0,0,0,0,0,0,0,0,0.03377,0,0.00775,0,0,0,0,0,0,0,0,0,0,0.00223,0.19707,0,0,0,0,0,0,0.15289,0,0,0,0.00985,0,0,0.00278,0.0164,0.0277,0,0,0,0,0,0,0,0,0.07618,0,0,0,0,0.02877,0.00103,0,0,0,0,0,0,0,0.00869,0,0,0,0,0.06966,0,0.0033,0,0.0359,0,0,0,0,0,0,0,0.15987,0.01766,0,0,0,0,0,0,0,0,0.01041,0,0,0,0,0,0,0,0,0.03609,0,0,0,0,0.01876,0,0,0.09011,0,0,0,0,0,0.00452,0,0
0.58708,0.02365,0.73429,1.05621,1.89793,0.07618,0.31575,2.67293,4.55769,0.2292,0.73801,2.54931,0.80435,0.03502,1.39796,0.20814,0.21417,0.45602,0.76385,0.15805,0,0.68718,1.14431,0.17977,0.06997,0,0.10561,0.01256,0.16574,0.44495,0.06638,0.0385,0.28445,1.20961,3.73737,0.23688,1.12725,0.02402,0.0839,0.6477,1.21957,0.0033,0.01763,0.01605,0.11281,0.14477,0,0.35169,0.05185,0.03271,0.02987,0.1466,0.01666,0.37453,0.14327,0.04341,0.44384,0.80245,0.05691,0.26585,0,0,0.97162,3.35185,0.12282,0.11316,0.24486,0.00278,0.01893,0.34708,0.05961,0.16287,1.63551,0.32536,0.07255,0.44401,0,0.87818,0.01875,0.19973,0.97457,0.49086,0.18752,0.05759,0.08784,0.06602,0.05491,0.20572,0.50798,0.9575,0.3671,0.02433,0.05356,0.13131,0.14474,1.65279,5.76444,0.11087,3.8194,0.20724,0.21424,0,1.23223,0.25773,0.1745,0.30471,0.39412,0.15427,0.14953,0.23188,0.12096,2.68258,0.02223,0,0.05382,0.10835,0.46218,0.07684,0.03607,0,2.45875,0.79138,0.09411,0.02426,0,1.24213,0.02409,0.08265,0.11494,0,0.24456,3.11337,0.28741,0,0.00213,0,0,0,0.23521,0,0.60346,0.08662,0,0.01354,0.80904,0.00412,0.04997,0.35875,0.10909,0.0356,0.04962,0.58522,0.01976,0.17274,0,0.00667,0.00612,0.90607,2.36267,0,0.27658,1.00417,0,0.25528,1.0669,0.13233,0,0.38653,0.0926,0.5433,3.38122,0,0.40294,0.93227,0.44322,0,0.40364,0,0.35307,0.11684,0.19951,0.43708,0.0495,0.11553,0.04775,0,0.13361,1.08233,0.42258,1.20033,0.00273,0,0.04631,0.28103,2.32183,0.76661,0.2224,0.40345,0.60194,0.20603,0.58803,0.59316,0.13949,0.26471,3.81148,0.18872,0.37745,0.03005,2.06014,1.40589,0.02482,0.01114,0.12822,0.01806,0.10108,0.1274,0.38487,0.29257,3.3149,0.35089,0.08129,0.31977,0.17472,1.38638,0.19821,0.07118,0.76088,0.01942,0.18965,0.025,0.09454,0.08468,0.01258,0.05186,0,0.78909,0.38266,0,0.02452,0.13629,0.16793,0.00767,0.2734,0.04574,0.01183,0.91839,0.23246,0.41714,0.01293,0.13543,0.24922,3.50807,0.05108,0,0.04006,0,0.23248,1.99237,0.03338,0.13529,0.88633,1.29798,0.09095,0.02474,0.37278,0,0.07379,0.61541,0.40167,0.86563,0.25001
0.58708,0,0.00299,0,0.01018,0,0.31575,0,0,0.2292,0.73801,0,0,0.00685,0.00938,0.13266,0.21417,0,0.76385,0,0,0.001,0,0.17977,0,0,0,0.01256,0.07981,0.44495,0.06638,0.0385,0,0.01062,0,0,1.12725,0,0.0839,0,0.01078,0,0.00278,0,0,0,0,0,0,0.00723,0,0,0.01666,0.37453,0.14327,0.04341,0.44384,0,0.01062,0,0,0,0,3.35185,0,0,0.24486,0,0,0,0,0.16287,0.03608,0.32536,0.07255,0,0,0,0,0,0.01353,0,0.18752,0,0,0,0,0,0.50798,0,0,0,0,0.13131,0,0,0,0.01817,0,0.20724,0,0,1.23223,0.25773,0,0.00047,0.13872,0.15427,0.08652,0.09955,0.12096,0,0,0,0.05382,0.10835,0,0.07684,0,0,0,0.79138,0.09307,0,0,0.01648,0.01016,0,0,0,0.01858,0.3372,0.2648,0,0,0,0,0,0,0,0.01701,0.08662,0,0,0.00082,0,0,0,0,0,0,0,0.01976,0.17274,0,0.00667,0.00087,0.90607,0,0,0.27658,0,0,0.25528,0,0.13233,0,0.38653,0.00841,0,0,0,0,0.93227,0,0,0.0146,0,0.00405,0.11684,0,0.00858,0.0495,0.11553,0.00622,0,0.0008,0,0.42258,0,0,0,0.00625,0,0,0,0.2224,0.40345,0,0,0.00077,0.59316,0.00897,0,0.03743,0,0.37745,0.03005,0,0.1573,0,0,0,0.01806,0.0746,0.1274,0.38487,0.03583,0,0.35089,0,0.31977,0.17472,0,0,0.07118,0,0.01942,0.05162,0,0.09454,0,0.01258,0.00947,0,0,0.38266,0,0,0.13629,0,0.00059,0.2734,0,0.00037,0.0017,0,0,0.01293,0.13543,0.09968,3.50807,0.05108,0,0.04006,0,0.23248,0,0,0.0045,0.00579,0.00855,0.09095,0,0,0,0.07379,0.04723,0,0,0
0.58708,0,0.00299,0,0.01018,0,0.31575,0,0,0.2292,0.73801,0,0,0.00685,0.00938,0.13266,0.21417,0,0.76385,0,0,0.001,0,0.17977,0,0,0,0.01256,0.07981,0.44495,0.06638,0.0385,0,0.01062,0,0,1.12725,0,0.0839,0,0.01078,0,0.00278,0,0,0,0,0,0,0.00723,0,0,0.01666,0.37453,0.14327,0.04341,0.44384,0,0.01062,0,0,0,0,3.35185,0,0,0.24486,0,0,0,0,0.16287,0.03608,0.32536,0.07255,0,0,0,0,0,0.01353,0,0.18752,0,0,0,0,0,0.50798,0,0,0,0,0.13131,0,0,0,0.01817,0,0.20724,0,0,1.23223,0.25773,0,0.00047,0.13872,0.15427,0.08652,0.09955,0.12096,0,0,0,0.05382,0.10835,0,0.07684,0,0,0,0.79138,0.09307,0,0,0.01648,0.01016,0,0,0,0.01858,0.3372,0.2648,0,0,0,0,0,0,0,0.01701,0.08662,0,0,0.00082,0,0,0,0,0,0,0,0.01976,0.17274,0,0.00667,0.00087,0.90607,0,0,0.27658,0,0,0.25528,0,0.13233,0,0.38653,0.00841,0,0,0,0,0.93227,0,0,0.0146,0,0.00405,0.11684,0,0.00858,0.0495,0.11553,0.00622,0,0.0008,0,0.42258,0,0,0,0.00625,0,0,0,0.2224,0.40345,0,0,0.00077,0.59316,0.00897,0,0.03743,0,0.37745,0.03005,0,0.1573,0,0,0,0.01806,0.0746,0.1274,0.38487,0.03583,0,0.35089,0,0.31977,0.17472,0,0,0.07118,0,0.01942,0.05162,0,0.09454,0,0.01258,0.00947,0,0,0.38266,0,0,0.13629,0,0.00059,0.2734,0,0.00037,0.0017,0,0,0.01293,0.13543,0.09968,3.50807,0.05108,0,0.04006,0,0.23248,0,0,0.0045,0.00579,0.00855,0.09095,0,0,0,0.07379,0.04723,0,0,0
